,O,cyanide,methylamine,F,C,Cl,trifluoromethyl,Br
0,0.09770281921321355,1.1003402889589857,0.207501768136949,0.31114619772388435,0.10147255260807563,0.562678922287166,0.7944639291091287,0.5901640586105592
1,0.6607560174664975,0.7940804423742941,0.9544148125492125,0.23090174756106094,0.4516688148429,0.32505948188508216,0.5877222462597886,0.3257956358913039
2,0.36372244804913445,0.8264305062014007,0.8568974666257098,0.5353557436685346,0.19000400511003623,0.5813701059590737,0.6775373527795313,0.5836782419204891
