-1.652387975019857791e-01,4.378494798967619284e-02,-1.512550646518309207e-02,1.438966659794434499e-01,-1.641854596885509443e-01,1.580722364296932303e-01,6.647756144007722912e-02,4.297242752857220738e-02,-1.238361725620178433e-01,-1.576823027997187321e-01,-1.111438737228800100e-01
3.928424858619041643e-02,2.891440858330042787e-03,-1.307866782899680946e-01,-8.078020726214071856e-02,-1.901314203183323767e-02,-1.933621823312351995e-01,-1.440291835493872907e-01,9.710517460293430214e-03,-1.218541233212061953e-01,-6.616898869968076968e-02,-6.945471695453260541e-02
