5.512513224894075720e-02,1.407488975390685897e-02,3.295796326651611718e-03,3.139060966057399815e-03,7.006016171769828722e-03,1.500468962214711148e-02,8.070510494774339044e-03,6.796763592104638693e-03
2.364499845418356269e-02,1.007051899127156883e-02,1.570346812129514488e-03,2.663684793266952490e-03,-1.547217453061989437e-03,-6.211182859229097582e-03,4.021513693860356321e-03,3.884914476865673847e-03
4.313923096405972157e-02,-4.196806951686982839e-02,-6.460408408568138472e-02,-6.624599582271149811e-02,-2.548174094490593400e-02,-2.959713258899330374e-02,6.414585085958367239e-02,-6.831457605029606084e-02
2.800134349519169952e-01,2.605338963813231823e-01,7.109200282408016658e-02,1.328465509968322078e-01,2.648011254423351946e-02,2.416037479467661106e-02,7.097091388010892676e-02,1.396087565977096601e-01
5.029817295649524622e-02,4.330494595249671785e-02,-7.107513198760329574e-03,5.750609474447616887e-02,5.476159328515643049e-02,2.379629161664763640e-02,-8.604390305197625807e-03,5.978283911086247626e-02
2.781331548575923240e-01,1.293344272279965679e-01,-1.541748048241208674e-02,4.463801284510156980e-02,-2.770705652071057956e-02,-5.551424953589355338e-02,-1.880416154382271582e-02,5.493084570949315071e-02
